ID;Item;Item Level;Classes;Category;Bind;Version
78409;Experimental Specimen Slicer;384;None;Two-Handed Axes;Binds when picked up;LFR
69764;Extinct Turtle Shell;359;None;Off Hand;Binds when picked up;Normal
71077;Extreme-Impact Hole Puncher;365;None;Guns;Binds when picked up;Normal
68983;Eye of Blazing Power;378;None;Trinket;Binds when picked up;Normal
71776;Eye of Purification;378;None;One-Handed Axes;Binds when picked up;Normal
77997;Eye of Unmaking;416;None;Trinket;Binds when picked up;Heroic
77200;Eye of Unmaking;403;None;Trinket;Binds when picked up;Normal
77977;Eye of Unmaking;390;None;Trinket;Binds when picked up;LFR
78695;Faceguard of Radiant Glory;410;Paladin;Plate Head;Binds when picked up;Heroic
77005;Faceguard of Radiant Glory;397;Paladin;Plate Head;Binds when picked up;Normal
78790;Faceguard of Radiant Glory;384;Paladin;Plate Head;Binds when picked up;LFR
70944;Faceguard of the Molten Giant;378;Warrior;Plate Head;Binds when picked up;Normal
65246;Faceguard of the Raging Elements;372;Shaman;Mail Head;Binds when picked up;Heroic
60308;Faceguard of the Raging Elements;359;Shaman;Mail Head;Binds when picked up;Normal
58484;Fading Violet Sandals;359;None;Leather Feet;Binds when picked up;Normal
65124;Fall of Mortality;372;None;Trinket;Binds when picked up;Heroic
59500;Fall of Mortality;359;None;Trinket;Binds when picked up;Normal
69897;Fandral's Flamescythe;378;None;Staves;Binds when picked up;Normal
65094;Fang of Twilight;372;None;One-Handed Swords;Binds when picked up;Heroic
63533;Fang of Twilight;359;None;One-Handed Swords;Binds when picked up;Normal
72862;Fanged Tentacle;378;None;Daggers;Binds when picked up;Normal
69634;Fasc's Preserved Boots;353;None;Leather Feet;Binds when picked up;Normal
77945;Fear;397;None;Daggers;Binds when picked up;Normal
69551;Feathers of Akil'zon;353;None;Leather Shoulder;Binds when picked up;Normal
71013;Feeding Frenzy;378;None;Daggers;Binds when picked up;Normal
79771;Feldrake;60;None;None;Binds when picked up;Normal
65114;Feludius' Mantle;372;None;Mail Shoulder;Binds when picked up;Heroic
59510;Feludius' Mantle;359;None;Mail Shoulder;Binds when picked up;Normal
69595;Fetish Greaves;353;None;Plate Legs;Binds when picked up;Normal
71851;Fierce Lava Coral;85;None;Orange Gems;Binds when picked up;Normal
69000;Fiery Quintessence;378;None;Trinket;Binds when picked up;Normal
70115;Fiery Treads;365;None;Mail Feet;Binds when picked up;Normal
71855;Fine Lava Coral;85;None;Orange Gems;Binds when picked up;Normal
78392;Finger of Zon'ozz;410;Priest, Mage, Warlock;Wands;Binds when picked up;Heroic
77216;Finger of Zon'ozz;397;Priest, Mage, Warlock;Wands;Binds when picked up;Normal
78399;Finger of Zon'ozz;384;Priest, Mage, Warlock;Wands;Binds when picked up;LFR
71614;Fingers of Incineration;397;None;Cloth Hands;Binds when picked up;Heroic
71358;Fingers of Incineration;384;None;Cloth Hands;Binds when picked up;Normal
65064;Finkle's Mixer Upper;372;None;Wands;Binds when picked up;Heroic
59314;Finkle's Mixer Upper;359;None;Wands;Binds when picked up;Normal
78008;Fire of the Deep;410;None;Trinket;Binds when picked up;Heroic
77117;Fire of the Deep;397;None;Trinket;Binds when picked up;Normal
77988;Fire of the Deep;384;None;Trinket;Binds when picked up;LFR
71255;Firearrow Belt;378;None;Mail Waist;Binds when picked up;Normal
70929;Firebound Gorget;378;None;Neck;Binds when picked up;Normal
71349;Firecat Leggings;378;None;Leather Legs;Binds when picked up;Normal
71286;Firehawk Gloves;378;Mage;Cloth Hands;Binds when picked up;Normal
71287;Firehawk Hood;378;Mage;Cloth Head;Binds when picked up;Normal
71288;Firehawk Leggings;378;Mage;Cloth Legs;Binds when picked up;Normal
71290;Firehawk Mantle;378;Mage;Cloth Shoulder;Binds when picked up;Normal
71289;Firehawk Robes;378;Mage;Cloth Chest;Binds when picked up;Normal
70107;Fireheart Necklace;365;None;Neck;Binds when picked up;Normal
65209;Firelord's Gloves;372;Mage;Cloth Hands;Binds when picked up;Heroic
60247;Firelord's Gloves;359;Mage;Cloth Hands;Binds when picked up;Normal
65210;Firelord's Hood;372;Mage;Cloth Head;Binds when picked up;Heroic
60243;Firelord's Hood;359;Mage;Cloth Head;Binds when picked up;Normal
65211;Firelord's Leggings;372;Mage;Cloth Legs;Binds when picked up;Heroic
60245;Firelord's Leggings;359;Mage;Cloth Legs;Binds when picked up;Normal
65213;Firelord's Mantle;372;Mage;Cloth Shoulder;Binds when picked up;Heroic
60246;Firelord's Mantle;359;Mage;Cloth Shoulder;Binds when picked up;Normal
65212;Firelord's Robes;372;Mage;Cloth Chest;Binds when picked up;Heroic
60244;Firelord's Robes;359;Mage;Cloth Chest;Binds when picked up;Normal
71254;Firemend Cinch;378;None;Mail Waist;Binds when picked up;Normal
71214;Firemind Pendant;378;None;Neck;Binds when picked up;Normal
70114;Fireplume Girdle;365;None;Leather Waist;Binds when picked up;Normal
71249;Firescar Sash;378;None;Leather Waist;Binds when picked up;Normal
70993;Fireskin Gauntlets;378;None;Plate Hands;Binds when picked up;Normal
71266;Firesoul Wristguards;378;None;Cloth Wrist;Binds when picked up;Normal
71785;Firethorn Mindslicer;378;None;One-Handed Swords;Binds when picked up;Normal
69936;Fists of Fury;378;None;Plate Hands;Binds when picked up;Normal
65044;Flame Pillar Leggings;372;None;Cloth Legs;Binds when picked up;Heroic
59336;Flame Pillar Leggings;359;None;Cloth Legs;Binds when picked up;Normal
54506;Flame-Ascended Pantaloons;359;None;Cloth Legs;Binds when picked up;Normal
71130;Flamebinder Bracers;378;None;Leather Wrist;Binds when picked up;Normal
71131;Flamebinding Girdle;378;None;Leather Waist;Binds when picked up;Normal
62364;Flamebloom Gloves;359;None;Cloth Hands;Binds when picked up;Normal
71665;Flametalon of Alysrazor;40;None;Mount Items;Binds when picked up;Normal
71050;Flamewaker's Gloves;378;Hunter;Mail Hands;Binds when picked up;Normal
71051;Flamewaker's Headguard;378;Hunter;Mail Head;Binds when picked up;Normal
71052;Flamewaker's Legguards;378;Hunter;Mail Legs;Binds when picked up;Normal
71053;Flamewaker's Spaulders;378;Hunter;Mail Shoulder;Binds when picked up;Normal
71054;Flamewaker's Tunic;378;Hunter;Mail Chest;Binds when picked up;Normal
69213;Flameward Hippogryph;70;None;Mount Items;Binds when picked up;Normal
71005;Flaming Core Chestguard;378;None;Mail Chest;Binds when picked up;Normal
65031;Flash Freeze Gauntlets;372;None;Plate Hands;Binds when picked up;Heroic
59352;Flash Freeze Gauntlets;359;None;Plate Hands;Binds when picked up;Normal
78573;Flashing Bracers of Warmth;410;None;Plate Wrist;Binds when picked up;Heroic
77316;Flashing Bracers of Warmth;397;None;Plate Wrist;Binds when picked up;Normal
78648;Flashing Bracers of Warmth;384;None;Plate Wrist;Binds when picked up;LFR
52259;Flashing Chimera's Eye;85;None;Red Gems;Binds when picked up;Normal
71882;Flashing Queen's Garnet;85;None;Red Gems;Binds when picked up;Normal
71011;Flickering Cowl;378;None;Cloth Head;Binds when picked up;Normal
70917;Flickering Handguards;378;None;Plate Hands;Binds when picked up;Normal
71025;Flickering Shoulderpads;378;None;Leather Shoulder;Binds when picked up;Normal
71030;Flickering Shoulders;378;None;Mail Shoulder;Binds when picked up;Normal
70735;Flickering Wristbands;378;None;Leather Wrist;Binds when picked up;Normal
58190;Floating Web;359;None;Back;Binds when picked up;Normal
71348;Flowform Choker;378;None;Neck;Binds when picked up;Normal
71229;Flowing Flamewrath Cape;378;None;Back;Binds when picked up;Normal
58181;Fluid Death;359;None;Trinket;Binds when picked up;Normal
69950;Footwraps of Quenched Fire;378;None;Mail Feet;Binds when picked up;Normal
71836;Forceful Elven Peridot;85;None;Green Gems;Binds when picked up;Normal
78560;Forgesmelter Waistplate;410;None;Plate Waist;Binds when picked up;Heroic
77186;Forgesmelter Waistplate;397;None;Plate Waist;Binds when picked up;Normal
78646;Forgesmelter Waistplate;384;None;Plate Waist;Binds when picked up;LFR
60844;Fortune Card;85;None;Other Trade Goods;Binds when picked up;Heroic
60840;Fortune Card;80;None;Other Trade Goods;Binds when picked up;Normal
60954;Fossilized Raptor;40;None;Mount Items;Binds when picked up;Normal
72898;Foul Gift of the Demon Lord;378;None;Trinket;Binds when picked up;Normal
71984;Foundations of Courage;397;None;Plate Legs;Binds when picked up;Normal
52269;Fractured Chimera's Eye;85;None;Yellow Gems;Binds when picked up;Normal
71877;Fractured Lightstone;85;None;Yellow Gems;Binds when picked up;Normal
78352;Fragment of Deathwing's Jaw;1;None;Items;Binds when picked up;Normal
69771;Frostscythe of Lord Ahune;353;None;None;Binds when picked up;Normal
71039;Funeral Pyre;378;None;Staves;Binds when picked up;Normal
78531;Fungus-Born Gloves;410;None;Leather Hands;Binds when picked up;Heroic
77160;Fungus-Born Gloves;397;None;Leather Hands;Binds when picked up;Normal
78604;Fungus-Born Gloves;384;None;Leather Hands;Binds when picked up;LFR
59461;Fury of Angerforge;359;None;Trinket;Binds when equipped;Normal
65374;Gale Rouser Belt;372;None;Leather Waist;Binds when picked up;Heroic
63497;Gale Rouser Belt;359;None;Leather Waist;Binds when picked up;Normal
65384;Gale Rouser Leggings;372;None;Leather Legs;Binds when picked up;Heroic
63506;Gale Rouser Leggings;359;None;Leather Legs;Binds when picked up;Normal
69842;Garr's Reinforced Girdle of Memories;359;None;Plate Waist;Binds when picked up;Normal
71312;Gatecrasher;378;None;One-Handed Axes;Binds when picked up;Normal
71340;Gatekeeper's Embrace;378;None;Mail Chest;Binds when picked up;Normal
78526;Gauntlets of Feathery Blows;410;None;Plate Hands;Binds when picked up;Heroic
77166;Gauntlets of Feathery Blows;397;None;Plate Hands;Binds when picked up;Normal
78606;Gauntlets of Feathery Blows;384;None;Plate Hands;Binds when picked up;LFR
70116;Gauntlets of Living Obsidium;365;None;Plate Hands;Binds when picked up;Normal
78675;Gauntlets of Radiant Glory;410;Paladin;Plate Hands;Binds when picked up;Heroic
76875;Gauntlets of Radiant Glory;397;Paladin;Plate Hands;Binds when picked up;Normal
78770;Gauntlets of Radiant Glory;384;Paladin;Plate Hands;Binds when picked up;LFR
72800;Gauntlets of Temporal Interference;378;None;Plate Hands;Binds when picked up;Normal
78853;Gauntlets of the Corrupted Conqueror;410;Paladin, Priest, Warlock;Armor Tokens;Binds when picked up;Heroic
78183;Gauntlets of the Corrupted Conqueror;397;Paladin, Priest, Warlock;Armor Tokens;Binds when picked up;Normal
78866;Gauntlets of the Corrupted Conqueror;384;Paladin, Priest, Warlock;Armor Tokens;Binds when picked up;LFR
78854;Gauntlets of the Corrupted Protector;410;Warrior, Hunter, Shaman;Armor Tokens;Binds when picked up;Heroic
78178;Gauntlets of the Corrupted Protector;397;Warrior, Hunter, Shaman;Armor Tokens;Binds when picked up;Normal
78867;Gauntlets of the Corrupted Protector;384;Warrior, Hunter, Shaman;Armor Tokens;Binds when picked up;LFR
78855;Gauntlets of the Corrupted Vanquisher;410;Rogue, Death Knight, Mage, Druid;Armor Tokens;Binds when picked up;Heroic
78173;Gauntlets of the Corrupted Vanquisher;397;Rogue, Death Knight, Mage, Druid;Armor Tokens;Binds when picked up;Normal
78865;Gauntlets of the Corrupted Vanquisher;384;Rogue, Death Knight, Mage, Druid;Armor Tokens;Binds when picked up;LFR
67429;Gauntlets of the Forlorn Conqueror;85;Paladin, Priest, Warlock;Armor Tokens;Binds when picked up;Normal
67430;Gauntlets of the Forlorn Protector;85;Warrior, Hunter, Shaman;Armor Tokens;Binds when picked up;Normal
67431;Gauntlets of the Forlorn Vanquisher;85;Rogue, Death Knight, Mage, Druid;Armor Tokens;Binds when picked up;Normal
78464;Gauntlets of the Golden Thorn;416;None;Plate Hands;Binds when picked up;Heroic
77235;Gauntlets of the Golden Thorn;403;None;Plate Hands;Binds when picked up;Normal
78469;Gauntlets of the Golden Thorn;390;None;Plate Hands;Binds when picked up;LFR
71069;Gauntlets of the Molten Giant;378;Warrior;Plate Hands;Binds when picked up;Normal
76161;Gauntlets of the Twilight Hour;378;None;Mail Hands;Binds when picked up;Normal
72827;Gavel of Peroth'arn;378;None;One-Handed Maces;Binds when picked up;Normal
78502;Ghostworld Chestguard;410;None;Mail Chest;Binds when picked up;Heroic
77125;Ghostworld Chestguard;397;None;Mail Chest;Binds when picked up;Normal
78580;Ghostworld Chestguard;384;None;Mail Chest;Binds when picked up;LFR
71154;Giantslicer;378;None;Mail None;Binds when picked up;Normal
62447;Gift of Nadun;359;None;Neck;Binds when picked up;Normal
71261;Gigantiform Bracers;378;None;Plate Wrist;Binds when picked up;Normal
67136;Gilnean Ring of Ruination;359;None;Finger;Binds when equipped;Normal
78884;Girdle of Fungal Dreams;397;None;Leather Waist;Binds when picked up;Normal
72803;Girdle of Lost Heroes;378;None;Plate Waist;Binds when picked up;Normal
78562;Girdle of Shamanic Fury;410;None;Mail Waist;Binds when picked up;Heroic
77183;Girdle of Shamanic Fury;397;None;Mail Waist;Binds when picked up;Normal
78643;Girdle of Shamanic Fury;384;None;Mail Waist;Binds when picked up;LFR
78370;Girdle of Shattered Stone;410;None;Mail Waist;Binds when picked up;Heroic
77266;Girdle of Shattered Stone;397;None;Mail Waist;Binds when picked up;Normal
78385;Girdle of Shattered Stone;384;None;Mail Waist;Binds when picked up;LFR
78887;Girdle of Soulful Mending;397;None;Plate Waist;Binds when picked up;Normal
78420;Girdle of the Grotesque;410;None;Leather Waist;Binds when picked up;Heroic
77248;Girdle of the Grotesque;397;None;Leather Waist;Binds when picked up;Normal
78428;Girdle of the Grotesque;384;None;Leather Waist;Binds when picked up;LFR
70933;Girdle of the Indomitable Flame;378;None;Plate Waist;Binds when picked up;Normal
72832;Girdle of the Queen's Champion;378;None;Plate Waist;Binds when picked up;Normal
65115;Glaciated Helm;372;None;Plate Head;Binds when picked up;Heroic
59509;Glaciated Helm;359;None;Plate Head;Binds when picked up;Normal
78529;Gleaming Grips of Mending;410;None;Plate Hands;Binds when picked up;Heroic
77164;Gleaming Grips of Mending;397;None;Plate Hands;Binds when picked up;Normal
78612;Gleaming Grips of Mending;384;None;Plate Hands;Binds when picked up;LFR
71862;Glinting Shadow Spinel;85;None;Purple Gems;Binds when picked up;Normal
65117;Glittering Epidermis;372;None;Back;Binds when picked up;Heroic
59507;Glittering Epidermis;359;None;Back;Binds when picked up;Normal
70112;Globe of Moonlight;365;None;Held In Off-hand;Binds when picked up;Normal
65055;Gloves of Cacophony;372;None;Mail Hands;Binds when picked up;Heroic
59324;Gloves of Cacophony;359;None;Mail Hands;Binds when picked up;Normal
71020;Gloves of Dissolving Smoke;378;None;Leather Hands;Binds when picked up;Normal
78682;Gloves of Dying Light;410;Priest;Cloth Hands;Binds when picked up;Heroic
76348;Gloves of Dying Light;397;Priest;Cloth Hands;Binds when picked up;Normal
78777;Gloves of Dying Light;384;Priest;Cloth Hands;Binds when picked up;LFR
78528;Gloves of Ghostly Dreams;410;None;Mail Hands;Binds when picked up;Heroic
77163;Gloves of Ghostly Dreams;397;None;Mail Hands;Binds when picked up;Normal
78611;Gloves of Ghostly Dreams;384;None;Mail Hands;Binds when picked up;LFR
78461;Gloves of Liquid Smoke;416;None;Cloth Hands;Binds when picked up;Heroic
78357;Gloves of Liquid Smoke;403;None;Cloth Hands;Binds when picked up;Normal
78466;Gloves of Liquid Smoke;390;None;Cloth Hands;Binds when picked up;LFR
78673;Gloves of Radiant Glory;410;Paladin;Plate Hands;Binds when picked up;Heroic
76766;Gloves of Radiant Glory;397;Paladin;Plate Hands;Binds when picked up;Normal
78768;Gloves of Radiant Glory;384;Paladin;Plate Hands;Binds when picked up;LFR
69941;Gloves of Unforgiving Flame;378;None;Mail Hands;Binds when picked up;Normal
71276;Gloves of the Cleansing Flame;378;Priest;Cloth Hands;Binds when picked up;Normal
78681;Gloves of the Faceless Shroud;410;Warlock;Cloth Hands;Binds when picked up;Heroic
76343;Gloves of the Faceless Shroud;397;Warlock;Cloth Hands;Binds when picked up;Normal
78776;Gloves of the Faceless Shroud;384;Warlock;Cloth Hands;Binds when picked up;LFR
72805;Gloves of the Hollow;378;None;Leather Hands;Binds when picked up;Normal
65255;Gloves of the Raging Elements;372;Shaman;Mail Hands;Binds when picked up;Heroic
60314;Gloves of the Raging Elements;359;Shaman;Mail Hands;Binds when picked up;Normal
71341;Glowing Wing Bracers;378;None;Leather Wrist;Binds when picked up;Normal
78538;Glowing Wings of Hope;410;None;Plate Head;Binds when picked up;Heroic
77153;Glowing Wings of Hope;397;None;Plate Head;Binds when picked up;Normal
78621;Glowing Wings of Hope;384;None;Plate Head;Binds when picked up;LFR
71022;Goblet of Anger;378;None;Held In Off-hand;Binds when picked up;Normal
62462;Goblin Turbo-Trike Key;40;None;Mount Items;Binds when picked up;Normal
77949;Golad, Twilight of Aspects;416;None;Daggers;Binds when picked up;Normal
78452;Goriona's Collar;410;None;Plate Waist;Binds when picked up;Heroic
77239;Goriona's Collar;397;None;Plate Waist;Binds when picked up;Normal
78460;Goriona's Collar;384;None;Plate Waist;Binds when picked up;LFR
78390;Graveheart Bracers;410;None;Plate Wrist;Binds when picked up;Heroic
77258;Graveheart Bracers;397;None;Plate Wrist;Binds when picked up;Normal
78397;Graveheart Bracers;384;None;Plate Wrist;Binds when picked up;LFR
65119;Gravitational Pull;372;None;Plate Hands;Binds when picked up;Heroic
59505;Gravitational Pull;359;None;Plate Hands;Binds when picked up;Normal
58192;Gray Hair Cloak;359;None;Back;Binds when picked up;Normal
62232;Great Sword of the Sin'dorei;1;None;One-Handed Swords;Binds when picked up;Normal
